method,task_family,task_name,seed,nominal_budget,total_cost,avg_iteration_cost,oob,overshoot,overshoot_ratio,best_score,objective_key,best_objective,best_objective_iteration,best_combined_score,best_combined_score_iteration,best_target_ratio,best_target_ratio_iteration,target_value,success_target,cost_to_target,iteration_to_target,num_iterations,num_generation_calls,num_retry_calls,num_guide_calls,generation_cost_total,retry_cost_total,guide_cost_total,input_tokens_total,output_tokens_total,total_tokens,completion_tokens_total,component_cost_total,generation_completion_tokens_total,generation_cost_fraction,generation_input_tokens_total,generation_output_tokens_total,generation_prompt_tokens_total,generation_total_tokens,guide_completion_tokens_total,guide_cost_fraction,guide_input_tokens_total,guide_output_tokens_total,guide_prompt_tokens_total,guide_total_tokens,prompt_tokens_total,retry_completion_tokens_total,retry_cost_fraction,retry_input_tokens_total,retry_output_tokens_total,retry_prompt_tokens_total,retry_total_tokens
costada,circle_packing,evaluator,,1.0,1.00320806,0.01760014140350877,True,0.003208059999999957,0.003208059999999957,0.9945048899082228,sum_radii,2.620520384908167,28,0.9945048899082228,28,0.9945048899082228,28,,False,,,57,56,1,5,0.89727164,0.020823559999999998,0.08511286,465713,290389,756102,290389,1.00320806,256282,0.8944023436175345,427532,256282,427532,683814,27485,0.08484068598890643,30413,27485,30413,57898,465713,6622,0.020756970393559237,7768,6622,7768,14390
